ID,econ_hard,sex,age,race,depress,mastery,treat,employ,occp,marital,educ,income,jobseek_se
1187,2,0,22.80821991,0,1.272727251,4.75,1,1,craftsmen/foremen/kindred,nevmarr,highsc,lt15k,5
1188,4.329999924,1,35.32876587,0,1.909090877,3.950000048,1,1,clerical/kindred,divrcd,highsc,lt15k,5
1189,3,1,22.65205574,0,1.272727251,4.358333111,1,1,laborers/service wrks,nevmarr,gradwk,lt15k,5
1192,3,1,23.71232796,0,1.727272749,4.097222328,1,1,clerical/kindred,nevmarr,somcol,15t24k,4.333333492
1194,4,0,50.02739716,0,1.818181872,3.825000048,1,0,manegerial,married,somcol,25t39k,2.5
1196,2.670000076,1,37.21917725,0,1.363636374,3.950000048,1,1,manegerial,married,highsc,15t24k,4
1197,4.329999924,1,42.47397232,0,1.636363626,4.241666794,1,1,manegerial,divrcd,somcol,15t24k,4.5
1198,3.670000076,1,39.90410995,0,1.545454502,3.763888836,1,0,clerical/kindred,married,highsc,25t39k,3.666666746
1199,1.669999957,0,46.38082123,0,1.272727251,4.391666889,1,1,sales workers,married,somcol,50k+,5
1200,5,1,62.2410965,0,1.909090877,3.766666651,1,0,clerical/kindred,widowed,somcol,15t24k,3.5
1201,2.329999924,1,34.98356247,0,3.636363745,3.055555582,1,0,operatives/kindred wrks,married,somcol,40t49k,3.666666746
1203,4.329999924,1,28.81095886,0,1.181818128,3.782407522,0,1,operatives/kindred wrks,divrcd,highsc,lt15k,4
1204,4,0,38.69588852,0,3.181818247,2.747222185,0,0,operatives/kindred wrks,divrcd,highsc,lt15k,3.166666746
1205,4.329999924,1,21.47397232,0,1.818181872,3.361111164,1,0,laborers/service wrks,divrcd,lt-hs,lt15k,3.333333254
1207,5,1,36.92602921,0,1.818181872,3.311111212,1,0,manegerial,married,somcol,15t24k,3.833333254
1208,5,1,30.29589081,0,1,4.611111164,0,1,laborers/service wrks,divrcd,highsc,15t24k,4.833333492
1209,3,1,48.58082199,0,1.454545498,4.185184956,1,1,professionals,married,highsc,50k+,4
1210,3.670000076,1,29.91506767,0,2.454545498,3.111111164,0,0,professionals,nevmarr,gradwk,25t39k,3.333333254
1211,1.330000043,1,47.43561554,0,2.454545498,4.455555439,0,1,manegerial,married,gradwk,50k+,4.666666508
1212,2.670000076,1,44.34794617,0,1,4.377777576,0,1,professionals,married,highsc,50k+,4.333333492
1213,1.669999957,1,43.53150558,0,1,3.322222233,1,1,clerical/kindred,married,bach,50k+,4.166666508
1214,3,0,22.50136948,0,2.181818247,3.586111069,1,0,laborers/service wrks,nevmarr,highsc,15t24k,3.833333254
1215,3.670000076,1,44.09589005,0,2.818181753,3.86944437,0,0,manegerial,married,highsc,40t49k,3.333333254
1216,2.670000076,1,27.44931412,0,3.545454502,3.019444466,1,0,laborers/service wrks,nevmarr,somcol,lt15k,3.333333254
1217,4,0,41.59725952,0,2.818181753,3.352777719,1,1,manegerial,married,somcol,50k+,4.333333492
1218,2,0,23.09589005,0,3,3.263888836,1,0,clerical/kindred,nevmarr,bach,lt15k,3.666666746
1219,2.670000076,0,53.06027222,0,1,4.566666603,1,1,manegerial,married,bach,40t49k,5
1220,2.329999924,1,39.78356171,0,2.454545498,3.572222233,0,0,professionals,married,bach,50k+,3.666666746
1221,5,1,26.19178009,0,2.727272749,2.780555487,1,0,operatives/kindred wrks,married,highsc,15t24k,3.166666746
1222,2.670000076,1,39.54794693,0,1.636363626,4.177777767,0,1,clerical/kindred,married,highsc,25t39k,4.333333492
1223,3.329999924,0,42.63287735,0,1.181818128,4.566666603,1,1,sales workers,divrcd,gradwk,50k+,5
1224,3.670000076,1,37.05479431,0,1.636363626,3.230555534,1,0,sales workers,married,somcol,50k+,3.166666746
1226,3.670000076,0,33.96712494,0,3.181818247,3.544444561,0,0,manegerial,separtd,somcol,40t49k,3.833333254
1227,1,0,38.32054901,0,1.090909123,4.433333397,1,1,craftsmen/foremen/kindred,married,somcol,50k+,4.5
1228,5,1,42.12602615,0,2,3.641666651,0,0,manegerial,divrcd,bach,25t39k,3.5
1234,4,0,32.2712326,0,3.818181753,3.322222233,0,1,professionals,married,somcol,40t49k,4.166666508
1235,1.330000043,0,24.37260246,0,1.363636374,4.361111164,0,0,professionals,nevmarr,bach,40t49k,3.833333254
1236,3,1,46.7780838,0,1.454545498,4.313889027,0,1,manegerial,divrcd,bach,40t49k,4.666666508
1237,3,1,38.6301384,0,1.545454502,4.599999905,1,1,sales workers,divrcd,highsc,15t24k,5
1238,3.329999924,0,40.15616608,0,1.090909123,4.577777863,1,1,laborers/service wrks,nevmarr,somcol,lt15k,4.833333492
1239,2,1,24.22739792,0,1.454545498,5,1,1,clerical/kindred,nevmarr,bach,15t24k,5
1240,1.330000043,0,29.89041138,0,1.111111164,4.39814806,0,1,craftsmen/foremen/kindred,married,gradwk,40t49k,4.666666508
1241,3.329999924,1,31.44931412,0,1.818181872,3.644444466,1,0,manegerial,separtd,highsc,25t39k,3.833333254
1243,5,1,31.69862938,0,1.090909123,4.691666603,0,1,clerical/kindred,divrcd,somcol,15t24k,5
1245,1.669999957,1,26.16164398,0,2.090909004,4.213889122,0,1,clerical/kindred,married,bach,50k+,4.166666508
1246,3,0,22.79452133,0,1,4.800000191,0,1,craftsmen/foremen/kindred,nevmarr,highsc,15t24k,5
1247,5,1,23.0246582,0,3.636363745,3.511111021,1,1,clerical/kindred,married,highsc,lt15k,4.333333492
1253,3.670000076,0,27.06849289,0,2.545454502,2.663888931,1,0,professionals,married,bach,25t39k,2.166666746
1254,4.670000076,1,45.10411072,0,1.636363626,3.738888979,1,0,manegerial,married,highsc,25t39k,3.666666746
1255,3.670000076,0,50.96164322,0,1,4.282407284,1,1,professionals,married,bach,40t49k,4.5
1256,2,0,46.94246674,0,2.636363745,2.980555534,1,0,craftsmen/foremen/kindred,married,somcol,50k+,3.666666746
1257,1.669999957,0,53.21096039,0,1.545454502,3.900000095,1,1,sales workers,married,bach,50k+,4
1261,3,1,58.8575325,0,1.636363626,4.044444561,1,1,professionals,widowed,highsc,15t24k,4.333333492
1264,4,1,25,0,2.363636255,2.519444466,1,0,operatives/kindred wrks,nevmarr,lt-hs,50k+,1.833333373
1266,3,0,23.51780891,0,1.545454502,3.288888931,1,0,craftsmen/foremen/kindred,married,somcol,25t39k,2.166666746
1269,1.669999957,0,26.64657593,0,1.909090877,4.150000095,1,1,sales workers,married,bach,25t39k,4.5
1271,4,1,40.901371,0,2.636363745,3.752777815,1,1,professionals,separtd,somcol,50k+,4.333333492
1273,4,1,57.90958786,0,1.272727251,4.277777672,1,1,professionals,widowed,highsc,25t39k,4.333333492
1275,2,1,44.81369781,0,1.727272749,3.519444466,1,1,craftsmen/foremen/kindred,divrcd,highsc,lt15k,4.333333492
1279,3,0,38.20547867,0,1.727272749,3.905555487,1,1,craftsmen/foremen/kindred,married,highsc,25t39k,4.166666508
1280,4,0,40.97260284,0,3.636363745,2.716666698,1,0,professionals,married,somcol,25t39k,3
1282,4.329999924,1,25.04383469,0,1.545454502,3.941666603,0,1,clerical/kindred,married,somcol,lt15k,4
1284,3.670000076,0,39.82739639,0,2.909090996,3.138888836,1,0,craftsmen/foremen/kindred,divrcd,somcol,lt15k,3.666666746
1285,5,0,44.65479279,0,1.181818128,4.061110973,1,1,laborers/service wrks,divrcd,bach,lt15k,4.833333492
